company_id,company_name,country,eu_member_state,region,sector,subsector,industry,revenue_usd,total_assets_usd,employees,entity_type,listing_status,stock_symbol,fiscal_year,currency,company_size_band,csrd_applicable
760,Adidas AG,Germany,Germany,Central Europe,Consumer Goods/Retail,Household Products,Household Goods,13213690012.01,15847468925.6,92421,Public,Listed,ADID.DE,2024,EUR,Large,Yes
761,Rabobank,Netherlands,Netherlands,Western Europe,Financial Services,Asset Management,Asset Management,3597699350.01,56164118735.79,11610,Public,Listed,RABO.AS,2024,EUR,Large,Yes
762,Viessmann Group,Germany,Germany,Central Europe,Construction/Industrials,Aerospace & Defense,Commercial Aerospace,1456105925.72,2437925021.57,5499,Private,Unlisted,,2024,EUR,Medium,Yes
763,Agrofert,Czechia,Czechia,Central Europe,Consumer Goods/Retail,Food & Beverage,Packaged Food,43767999758.67,39755769651.46,173514,Private,Unlisted,,2024,EUR,Large,Yes
764,Cenergy Holdings,Greece,Greece,Southern Europe,Manufacturing,Paper & Packaging,Paper Products,3923439246.53,5666926641.76,11705,Public,Listed,CENE.AT,2024,EUR,Large,Yes
765,Tendam (Cortefiel),Spain,Spain,Southern Europe,Consumer Goods/Retail,Food Retail,Discount Retail,52669989075.41,51763131973.43,381642,Public,Listed,TEND.MC,2024,EUR,Large,Yes
766,Grigeo AB,Lithuania,Lithuania,Northern Europe,Manufacturing,Electrical Equipment,Industrial Electrical,79028111.29,149822436.26,242,Public,Listed,GRIG.EU,2024,EUR,Small,No
767,Salling Group,Denmark,Denmark,Northern Europe,Consumer Goods/Retail,Food Retail,Supermarkets,73428256.33,116014271.61,490,Private,Unlisted,,2024,EUR,Small,No
768,Nova (United Group Greece),Greece,Greece,Southern Europe,Telecommunications,Telecom Infrastructure,Towers & Fiber,482033174.47,1259746135.1,1693,Public,Listed,NOVA.AT,2024,EUR,Medium,Yes
769,NH Hotel Group,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food & Beverage,Packaged Food,71762635.43,57606873.88,416,Private,Unlisted,,2024,EUR,Small,No
770,Qiagen N.V.,Germany,Germany,Central Europe,Healthcare/Pharma,Pharmaceuticals,Generic Pharma,8633404057.16,11045350651.27,30246,Public,Listed,QIAG.DE,2024,EUR,Large,Yes
771,Miele,Germany,Germany,Central Europe,Consumer Goods/Retail,E-Commerce,Online Retail,4473562515.04,4622253764.25,28079,Private,Unlisted,,2024,EUR,Large,Yes
772,Vattenfall AB,Sweden,Sweden,Northern Europe,Energy/Utilities,Electric Utilities,Transmission & Distribution,2216074233.89,4759373610.43,2801,Private,Unlisted,,2024,EUR,Large,Yes
773,Hello Fresh SE,Germany,Germany,Central Europe,Consumer Goods/Retail,Personal Products,Cosmetics,3484447624.73,5243364552.59,18948,Public,Listed,HELL.DE,2024,EUR,Large,Yes
774,Ryvu Therapeutics,Poland,Poland,Central Europe,Healthcare/Pharma,Healthcare Services,Clinical Services,648538054.68,700383827.21,2672,Private,Unlisted,,2024,EUR,Medium,Yes
775,K+S AG,Germany,Germany,Central Europe,Manufacturing,Metals & Mining,Non-Ferrous Metals,4688800022.99,9712024679.6,16421,Private,Unlisted,,2024,EUR,Large,Yes
776,Uniper SE,Germany,Germany,Central Europe,Energy/Utilities,Electric Utilities,Power Generation,16016002.61,64838170.45,20,Public,Listed,UNIP.DE,2024,EUR,Small,No
777,SRV Yhtiöt,Finland,Finland,Northern Europe,Construction/Industrials,Machinery,Agricultural Machinery,2868368784.62,5558765451.94,17765,Public,Unlisted,,2024,EUR,Large,Yes
778,Pierer Mobility,Austria,Austria,Central Europe,Automotive/Transport,Auto Components,Tier-1 Supplier,5387159317.5,6804564915.9,24566,Public,Listed,PIER.VI,2024,EUR,Large,Yes
779,Eurazeo SE,France,France,Western Europe,Financial Services,Banking,Retail Banking,36480452773.1,509923266219.31,116856,Public,Listed,EURA.PA,2024,EUR,Large,Yes
780,Spie SA,France,France,Western Europe,Construction/Industrials,Construction,General Contracting,4613986467.19,5041811937.38,31604,Public,Listed,SPIE.PA,2024,EUR,Large,Yes
781,William Demant Foundation,Denmark,Denmark,Northern Europe,Healthcare/Pharma,Healthcare Services,Clinical Services,3582499426.43,7607682015.1,15410,Public,Listed,WILL.CO,2024,EUR,Large,Yes
782,Ontex Group,Belgium,Belgium,Western Europe,Consumer Goods/Retail,Household Products,Household Goods,79194560791.17,60792675121.66,285879,Public,Unlisted,,2024,EUR,Large,Yes
783,DO & CO AG,Austria,Austria,Central Europe,Consumer Goods/Retail,Apparel & Luxury,Apparel,221075319.78,305152950.58,1968,Private,Unlisted,,2024,EUR,Medium,Yes
784,OMV AG,Austria,Austria,Central Europe,Energy/Utilities,Electric Utilities,Power Generation,282323370.71,1090109488.6,458,Public,Listed,OMVA.VI,2024,EUR,Medium,Yes
785,BE Semiconductor Industries,Netherlands,Netherlands,Western Europe,Technology,IT Services,Managed Services,6197408458.36,8460674520.82,17410,Public,Listed,BESE.AS,2024,EUR,Large,Yes
786,Energa S.A.,Poland,Poland,Central Europe,Energy/Utilities,Electric Utilities,Transmission & Distribution,1917592088.84,7484256000.58,3583,Public,Unlisted,,2024,EUR,Large,Yes
787,Repsol S.A.,Spain,Spain,Southern Europe,Energy/Utilities,Renewable Energy,Solar,1962579337.02,5528852298.25,2201,Private,Unlisted,,2024,EUR,Large,Yes
788,If P&C Insurance,Finland,Finland,Northern Europe,Financial Services,Banking,Investment Banking,1451227317.83,26314781269.04,4890,Public,Listed,IFPC.HE,2024,EUR,Medium,Yes
789,Henkel AG & Co. KGaA,Germany,Germany,Central Europe,Consumer Goods/Retail,Food & Beverage,Alcoholic Beverages,72120103896.75,54265867684.03,241620,Public,Listed,HENK.DE,2024,EUR,Large,Yes
790,Lego Group,Denmark,Denmark,Northern Europe,Consumer Goods/Retail,Food & Beverage,Beverages,196826319.73,228284023.45,1762,Public,Listed,LEGO.CO,2024,EUR,Medium,Yes
791,Action Retail (AS Watson NL),Netherlands,Netherlands,Western Europe,Consumer Goods/Retail,E-Commerce,Online Retail,443397722.84,638114425.06,2958,Public,Listed,ACTI.AS,2024,EUR,Medium,Yes
792,OCI N.V.,Netherlands,Netherlands,Western Europe,Manufacturing,Industrial Gases,Industrial Gases,147783993.14,290648502.48,550,Private,Unlisted,,2024,EUR,Small,No
793,Pingo Doce,Portugal,Portugal,Southern Europe,Consumer Goods/Retail,Food & Beverage,Packaged Food,82372260834.04,115560633514.35,735486,Public,Listed,PING.LS,2024,EUR,Large,Yes
794,Aldi Süd,Germany,Germany,Central Europe,Consumer Goods/Retail,Apparel & Luxury,Apparel,30587540560.83,25627343416.72,272652,Public,Listed,ALDI.DE,2024,EUR,Large,Yes
795,Versace,Italy,Italy,Southern Europe,Consumer Goods/Retail,Hotels & Leisure,Hospitality,158713936.35,171457744.96,571,Private,Unlisted,,2024,EUR,Medium,Yes
796,Kering,France,France,Western Europe,Consumer Goods/Retail,Apparel & Luxury,Luxury Goods,445536972.54,342690241.99,3518,Public,Listed,KERI.PA,2024,EUR,Medium,Yes
797,Semperit AG,Austria,Austria,Central Europe,Manufacturing,Chemicals,Commodity Chemicals,82307343531.83,179170717703.39,342757,Public,Listed,SEMP.VI,2024,EUR,Large,Yes
798,RTL Group,Luxembourg,Luxembourg,Western Europe,Consumer Goods/Retail,Household Products,Household Goods,410450125.35,445974499.13,2296,Private,Unlisted,,2024,EUR,Medium,Yes
799,Freixenet,Spain,Spain,Southern Europe,Consumer Goods/Retail,Household Products,Household Goods,534256060.53,619747905.46,2342,Public,Listed,FREI.MC,2024,EUR,Medium,Yes
800,Ciments Calcia,France,France,Western Europe,Construction/Industrials,Machinery,Industrial Machinery,20439456575.72,42502719805.65,115229,Public,Listed,CIME.PA,2024,EUR,Large,Yes
801,Isra Vision,Germany,Germany,Central Europe,Technology,Internet,Digital Media,59150556949.07,108700528801.95,175902,Public,Listed,ISRA.DE,2024,EUR,Large,Yes
802,Vodafone Portugal,Portugal,Portugal,Southern Europe,Telecommunications,Telecom Equipment,Network Equipment,112183485.63,240541101.51,334,Private,Unlisted,,2024,EUR,Small,No
803,Inditex,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food Retail,Supermarkets,38212359.1,42420569.53,329,Private,Unlisted,,2024,EUR,Small,No
804,Globalia,Spain,Spain,Southern Europe,Automotive/Transport,Automotive OEM,Passenger Vehicles,8126506444.79,12371183658.67,20951,Public,Listed,GLOB.MC,2024,EUR,Large,Yes
805,Ferring Pharmaceuticals,Denmark,Denmark,Northern Europe,Healthcare/Pharma,Life Sciences Tools,Lab Instruments,1309620638.29,1603166923.41,5501,Private,Unlisted,,2024,EUR,Medium,Yes
806,HRVATSKI TELEKOM,Croatia,Croatia,Southern Europe,Telecommunications,Satellite,Satellite Services,11049556717.9,21706800202.07,29300,Public,Listed,HRVA.EU,2024,EUR,Large,Yes
807,TDC Group,Denmark,Denmark,Northern Europe,Telecommunications,Integrated Telecom,Integrated Telecom,420870520.92,1105471689.81,1262,Private,Unlisted,,2024,EUR,Medium,Yes
808,Nexi Portugal (SIBS),Portugal,Portugal,Southern Europe,Technology,IT Services,Managed Services,1122301363.11,2156180057.15,1608,Public,Listed,NEXI.LS,2024,EUR,Medium,Yes
809,Sligro Food Group,Netherlands,Netherlands,Western Europe,Consumer Goods/Retail,Household Products,Household Goods,1089852038.22,1961260502.94,5209,Public,Listed,SLIG.AS,2024,EUR,Medium,Yes
810,Ariston Holding,Italy,Italy,Southern Europe,Construction/Industrials,Aerospace & Defense,Defense,24304542496.44,36743453095.64,123169,Public,Listed,ARIS.MI,2024,EUR,Large,Yes
811,Erbud S.A.,Poland,Poland,Central Europe,Construction/Industrials,Construction,Civil Engineering,10704151670.44,15348896533.78,51788,Public,Listed,ERBU.WA,2024,EUR,Large,Yes
812,Sandvik AB,Sweden,Sweden,Northern Europe,Construction/Industrials,Professional Services,Facility Services,19016870837.25,25959496169.14,94889,Public,Listed,SAND.ST,2024,EUR,Large,Yes
813,Genmab A/S,Denmark,Denmark,Northern Europe,Healthcare/Pharma,Healthcare Services,Hospital Operator,173295798.72,183577072.33,868,Private,Unlisted,,2024,EUR,Medium,Yes
814,Pesa Bydgoszcz,Poland,Poland,Central Europe,Automotive/Transport,Airlines,Cargo Airline,1305866205.44,3041026932.01,3264,Private,Unlisted,,2024,EUR,Medium,Yes
815,Bechtle AG,Germany,Germany,Central Europe,Technology,IT Services,IT Consulting,3988059179.95,4528742229.63,11908,Public,Listed,BECH.DE,2024,EUR,Large,Yes
816,FrieslandCampina,Netherlands,Netherlands,Western Europe,Consumer Goods/Retail,Apparel & Luxury,Apparel,767918194.03,1219354237.25,4129,Public,Listed,FRIE.AS,2024,EUR,Medium,Yes
817,El Corte Inglés,Spain,Spain,Southern Europe,Consumer Goods/Retail,Hotels & Leisure,Hospitality,14905883204.46,11974253368.22,66543,Public,Listed,ELCO.MC,2024,EUR,Large,Yes
818,Logista,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food Retail,Supermarkets,401428925.86,353510523.51,2213,Public,Listed,LOGI.MC,2024,EUR,Medium,Yes
819,GN Group,Denmark,Denmark,Northern Europe,Healthcare/Pharma,Pharmaceuticals,Generic Pharma,14782385171.12,30593421702.43,39582,Public,Listed,GNGR.CO,2024,EUR,Large,Yes
820,Slovak Telekom,Slovakia,Slovakia,Central Europe,Telecommunications,Satellite,Satellite Services,1675455715.23,5074857917.06,7293,Private,Unlisted,,2024,EUR,Large,Yes
821,Atos SE,France,France,Western Europe,Technology,Internet,Digital Media,28477190581.65,52296632952.19,58783,Public,Listed,ATOS.PA,2024,EUR,Large,Yes
822,Banco BPM,Italy,Italy,Southern Europe,Financial Services,Banking,Retail Banking,939764238.4,16140585836.41,1775,Private,Unlisted,,2024,EUR,Medium,Yes
823,Hawkers Co,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food & Beverage,Packaged Food,132685170.12,103261168.56,480,Private,Unlisted,,2024,EUR,Small,No
824,Akuo Energy,France,France,Western Europe,Energy/Utilities,Electric Utilities,Transmission & Distribution,558873236.19,1786507662.66,994,Private,Unlisted,,2024,EUR,Medium,Yes
825,Wieland-Werke AG,Germany,Germany,Central Europe,Manufacturing,Chemicals,Specialty Chemicals,4775582485.3,5425154699.71,22893,Public,Listed,WIEL.DE,2024,EUR,Large,Yes
826,Sephora (LVMH),France,France,Western Europe,Consumer Goods/Retail,Food Retail,Discount Retail,9019429554.84,14100399130.78,52609,Public,Listed,SEPH.PA,2024,EUR,Large,Yes
827,ČSOB,Czechia,Czechia,Central Europe,Financial Services,Capital Markets,Exchange / Clearing,59278256369.36,967709851411.93,92407,Public,Unlisted,,2024,EUR,Large,Yes
828,Axfood,Sweden,Sweden,Northern Europe,Consumer Goods/Retail,Food & Beverage,Alcoholic Beverages,21148619105.16,27107431356.81,156828,Public,Listed,AXFO.ST,2024,EUR,Large,Yes
829,Kärcher,Germany,Germany,Central Europe,Construction/Industrials,Aerospace & Defense,Commercial Aerospace,2185010387.09,4804709120.39,12897,Public,Listed,KÄRC.DE,2024,EUR,Large,Yes
830,Kinepolis Group,Belgium,Belgium,Western Europe,Consumer Goods/Retail,Food Retail,Supermarkets,505317793.76,451301767.75,2702,Public,Listed,KINE.BR,2024,EUR,Medium,Yes
831,Cloetta AB,Sweden,Sweden,Northern Europe,Consumer Goods/Retail,Food & Beverage,Alcoholic Beverages,2243014856.64,2738496444.99,12552,Public,Listed,CLOE.ST,2024,EUR,Large,Yes
832,Vestas Wind Systems,Denmark,Denmark,Northern Europe,Energy/Utilities,Renewable Energy,Solar,464804043.69,1156604155.06,310,Public,Listed,VEST.CO,2024,EUR,Medium,Yes
833,NKT A/S,Denmark,Denmark,Northern Europe,Construction/Industrials,Machinery,Industrial Machinery,204969380.94,294949796.55,1381,Public,Listed,NKTA.CO,2024,EUR,Medium,Yes
834,Wirtualna Polska Holding,Poland,Poland,Central Europe,Technology,Software,Enterprise Software,10509743929.11,13768911806.93,14889,Public,Listed,WIRT.WA,2024,EUR,Large,Yes
835,TotalEnergies SE,France,France,Western Europe,Energy/Utilities,Renewable Energy,Solar,1561702449.36,5770205187.82,1161,Private,Unlisted,,2024,EUR,Large,Yes
836,Heineken N.V.,Netherlands,Netherlands,Western Europe,Consumer Goods/Retail,Apparel & Luxury,Apparel,64556686903.74,61297729799.34,443212,Public,Listed,HEIN.AS,2024,EUR,Large,Yes
837,Carl Zeiss AG,Germany,Germany,Central Europe,Technology,Software,Enterprise Software,600658124.77,1112644405.36,1482,Private,Unlisted,,2024,EUR,Medium,Yes
838,Immobel NV,Belgium,Belgium,Western Europe,Construction/Industrials,Machinery,Industrial Machinery,786359451.0,803522891.78,2398,Private,Unlisted,,2024,EUR,Medium,Yes
839,Orange Belgium,Belgium,Belgium,Western Europe,Telecommunications,Telecom Infrastructure,Towers & Fiber,713530680.47,1999336385.97,2397,Public,Listed,ORAN.BR,2024,EUR,Medium,Yes
840,Arcadis N.V.,Netherlands,Netherlands,Western Europe,Construction/Industrials,Machinery,Industrial Machinery,12174962109.4,16111762270.22,57513,Public,Listed,ARCA.AS,2024,EUR,Large,Yes
841,Mabion,Poland,Poland,Central Europe,Healthcare/Pharma,Medical Devices,Medical Devices,1062281141.49,2313295134.61,2864,Public,Listed,MABI.WA,2024,EUR,Medium,Yes
842,ICA Gruppen,Sweden,Sweden,Northern Europe,Consumer Goods/Retail,Food Retail,Discount Retail,64771949720.76,108353628472.53,552645,Public,Listed,ICAG.ST,2024,EUR,Large,Yes
843,Brose Fahrzeugteile,Germany,Germany,Central Europe,Automotive/Transport,Logistics,Postal & Parcel,1212004732.73,2659503439.8,5526,Public,Listed,BROS.DE,2024,EUR,Medium,Yes
844,TAP Air Portugal,Portugal,Portugal,Southern Europe,Automotive/Transport,Auto Components,Tier-1 Supplier,14396534130.27,34610503076.63,61289,Public,Listed,TAPA.LS,2024,EUR,Large,Yes
845,Fazer Group,Finland,Finland,Northern Europe,Consumer Goods/Retail,Food & Beverage,Beverages,6811786483.33,7006895362.58,51997,Public,Listed,FAZE.HE,2024,EUR,Large,Yes
846,eMAG,Romania,Romania,Eastern Europe,Consumer Goods/Retail,Media & Entertainment,Media,188011784.44,165834273.85,923,Private,Unlisted,,2024,EUR,Medium,Yes
847,Kaufman & Broad,France,France,Western Europe,Construction/Industrials,Machinery,Industrial Machinery,41723928058.36,82005002825.84,131294,Public,Listed,KAUF.PA,2024,EUR,Large,Yes
848,Salini Costruttori,Italy,Italy,Southern Europe,Construction/Industrials,Engineering Services,Engineering & Consulting,17090790820.36,30150620244.7,93543,Public,Unlisted,,2024,EUR,Large,Yes
849,OHLA,Spain,Spain,Southern Europe,Construction/Industrials,Building Products,Building Materials,55093219.72,82878955.76,182,Private,Unlisted,,2024,EUR,Small,No
850,Graphisoft,Hungary,Hungary,Central Europe,Technology,IT Services,Managed Services,18615757.82,20903954.99,37,Private,Unlisted,,2024,EUR,Small,No
851,Takeaway.com,Netherlands,Netherlands,Western Europe,Consumer Goods/Retail,Food Retail,Discount Retail,9995702096.24,15611978148.77,46951,Public,Listed,TAKE.AS,2024,EUR,Large,Yes
852,Talgo S.A.,Spain,Spain,Southern Europe,Automotive/Transport,Logistics,Postal & Parcel,68352765873.48,108127707059.47,174609,Public,Listed,TALG.MC,2024,EUR,Large,Yes
853,Bitdefender,Romania,Romania,Eastern Europe,Technology,Hardware,Electronic Components,544244720.76,858450874.55,1558,Private,Unlisted,,2024,EUR,Medium,Yes
854,Banco BPI,Portugal,Portugal,Southern Europe,Financial Services,Banking,Retail Banking,353790439.27,5812899737.52,827,Private,Unlisted,,2024,EUR,Medium,Yes
855,Nexi S.p.A.,Italy,Italy,Southern Europe,Technology,Software,Enterprise Software,1474025751.18,1222657472.84,3580,Private,Unlisted,,2024,EUR,Medium,Yes
856,Wolters Kluwer,Netherlands,Netherlands,Western Europe,Technology,IT Services,Managed Services,13286499716.49,21922674109.55,32405,Public,Listed,WOLT.AS,2024,EUR,Large,Yes
857,Polestar,Sweden,Sweden,Northern Europe,Automotive/Transport,Shipping,Container Shipping,19691988857.82,40818653542.96,72536,Public,Listed,POLE.ST,2024,EUR,Large,Yes
858,Assa Abloy,Sweden,Sweden,Northern Europe,Construction/Industrials,Building Products,Building Materials,1566547939.02,1636859977.3,8951,Private,Unlisted,,2024,EUR,Large,Yes
859,Criteo S.A.,France,France,Western Europe,Technology,Software,Enterprise Software,790042255.2,970625204.72,1138,Public,Listed,CRIT.PA,2024,EUR,Medium,Yes
860,Mota-Engil,Portugal,Portugal,Southern Europe,Construction/Industrials,Real Estate,Residential Real Estate,11769661893.77,16273548585.19,58046,Public,Listed,MOTA.LS,2024,EUR,Large,Yes
861,TenneT Holding,Netherlands,Netherlands,Western Europe,Energy/Utilities,Water Utilities,Water & Waste,472166188.96,883685233.98,252,Public,Listed,TENN.AS,2024,EUR,Medium,Yes
862,Fincantieri S.p.A.,Italy,Italy,Southern Europe,Construction/Industrials,Aerospace & Defense,Commercial Aerospace,89424029889.48,97181808899.89,439725,Private,Unlisted,,2024,EUR,Large,Yes
863,Aroundtown SA,Germany,Germany,Central Europe,Construction/Industrials,Professional Services,Facility Services,546787172.98,1101807316.38,2405,Private,Unlisted,,2024,EUR,Medium,Yes
864,Dürr AG,Germany,Germany,Central Europe,Construction/Industrials,Aerospace & Defense,Commercial Aerospace,1128036923.31,2020424017.44,3666,Public,Listed,DÜRR.DE,2024,EUR,Medium,Yes
865,Italmobiliare,Italy,Italy,Southern Europe,Financial Services,Banking,Retail Banking,4279131321.99,60191914817.56,6748,Public,Listed,ITAL.MI,2024,EUR,Large,Yes
866,Vopak Energy,Netherlands,Netherlands,Western Europe,Energy/Utilities,Renewable Energy,Solar,579845048.43,1507209475.22,902,Public,Listed,VOPA.AS,2024,EUR,Medium,Yes
867,Max Mara Fashion Group,Italy,Italy,Southern Europe,Consumer Goods/Retail,Food Retail,Discount Retail,20922285612.03,23710954752.31,150140,Private,Unlisted,,2024,EUR,Large,Yes
868,Alten SA,France,France,Western Europe,Technology,Internet,Digital Media,278067406.4,370930507.29,775,Private,Unlisted,,2024,EUR,Medium,Yes
869,Tenaris S.A.,Luxembourg,Luxembourg,Western Europe,Manufacturing,Metals & Mining,Steel,5081013175.52,8196922515.03,11616,Public,Unlisted,,2024,EUR,Large,Yes
870,CTT Correios de Portugal,Portugal,Portugal,Southern Europe,Automotive/Transport,Airport Operator,Airport Operator,168086039.75,369998345.25,510,Public,Listed,CTTC.LS,2024,EUR,Medium,Yes
871,Bank Pekao,Poland,Poland,Central Europe,Financial Services,Asset Management,Asset Management,1152998103.45,10915185428.93,2302,Private,Unlisted,,2024,EUR,Medium,Yes
872,Autogrill S.p.A.,Italy,Italy,Southern Europe,Consumer Goods/Retail,Hotels & Leisure,Hospitality,175358296.87,141986877.2,1420,Public,Listed,AUTO.MI,2024,EUR,Medium,Yes
873,Stihl Holding AG,Germany,Germany,Central Europe,Construction/Industrials,Engineering Services,Engineering & Consulting,5562487098.63,11578076842.53,33170,Public,Listed,STIH.DE,2024,EUR,Large,Yes
874,Kofola,Czechia,Czechia,Central Europe,Consumer Goods/Retail,Food & Beverage,Beverages,44913285.62,66286925.6,244,Private,Unlisted,,2024,EUR,Small,No
875,Orpea SA,France,France,Western Europe,Healthcare/Pharma,Pharmaceuticals,Branded Pharma,67707888931.38,70560590031.02,225182,Public,Listed,ORPE.PA,2024,EUR,Large,Yes
876,Lassila & Tikanoja,Finland,Finland,Northern Europe,Construction/Industrials,Real Estate,Commercial Real Estate,38824122.28,82871011.27,271,Private,Unlisted,,2024,EUR,Small,No
877,Dräger (Drägerwerk AG),Germany,Germany,Central Europe,Healthcare/Pharma,Medical Devices,Medical Devices,31938224602.66,72285018495.59,161190,Public,Listed,DRÄG.DE,2024,EUR,Large,Yes
878,Albioma SA,France,France,Western Europe,Energy/Utilities,Electric Utilities,Transmission & Distribution,19867075885.64,63849665589.33,14387,Private,Unlisted,,2024,EUR,Large,Yes
879,Soitec SA,France,France,Western Europe,Technology,Semiconductors,Semiconductor Devices,3929020148.18,3378594941.54,7168,Public,Listed,SOIT.PA,2024,EUR,Large,Yes
880,Valeo SA,France,France,Western Europe,Automotive/Transport,Automotive OEM,Passenger Vehicles,58119506.55,78226170.39,209,Private,Unlisted,,2024,EUR,Small,No
881,Shell plc,Netherlands,Netherlands,Western Europe,Energy/Utilities,Renewable Energy,Solar,9206218912.46,17838505635.0,5492,Public,Listed,SHEL.AS,2024,EUR,Large,Yes
882,Besix Group,Belgium,Belgium,Western Europe,Construction/Industrials,Professional Services,Facility Services,92487844.37,180318389.22,452,Private,Unlisted,,2024,EUR,Small,No
883,Salini Impregilo,Italy,Italy,Southern Europe,Construction/Industrials,Aerospace & Defense,Defense,17876555427.49,37457898642.35,109935,Public,Listed,SALI.MI,2024,EUR,Large,Yes
884,Sanoma Oyj,Finland,Finland,Northern Europe,Consumer Goods/Retail,Hotels & Leisure,Hospitality,23695521.14,41323293.8,145,Public,Listed,SANO.HE,2024,EUR,Small,No
885,BBVA,Spain,Spain,Southern Europe,Financial Services,Asset Management,Asset Management,434493027.35,4370257217.74,1449,Public,Listed,BBVA.MC,2024,EUR,Medium,Yes
886,JCDecaux SA,France,France,Western Europe,Consumer Goods/Retail,Media & Entertainment,Media,9905418298.31,7340160695.84,33110,Public,Listed,JCDE.PA,2024,EUR,Large,Yes
887,Hellenic Bank,Cyprus,Cyprus,Southern Europe,Financial Services,Insurance,P&C Insurance,38160205.04,526284536.07,72,Private,Unlisted,,2024,EUR,Small,No
888,FBD Holdings,Ireland,Ireland,Western Europe,Financial Services,Banking,Retail Banking,337359707.09,3584270542.45,1098,Public,Listed,FBDH.IR,2024,EUR,Medium,Yes
889,Riu Hotels,Spain,Spain,Southern Europe,Consumer Goods/Retail,Personal Products,Cosmetics,16016411.34,26515569.75,74,Private,Unlisted,,2024,EUR,Small,No
890,Lagardère SA,France,France,Western Europe,Consumer Goods/Retail,Media & Entertainment,Media,1133734166.14,1593726570.88,3814,Private,Unlisted,,2024,EUR,Medium,Yes
891,Müller Holding,Germany,Germany,Central Europe,Consumer Goods/Retail,Food Retail,Supermarkets,1049569214.04,1716765075.62,7071,Private,Unlisted,,2024,EUR,Medium,Yes
892,ZF Friedrichshafen AG,Germany,Germany,Central Europe,Automotive/Transport,Airport Operator,Airport Operator,125315448.44,197916523.37,672,Private,Unlisted,,2024,EUR,Small,No
893,Dassault Aviation,France,France,Western Europe,Construction/Industrials,Professional Services,Facility Services,25928111248.53,55850849438.17,99419,Public,Listed,DASS.PA,2024,EUR,Large,Yes
894,Immofinanz AG,Austria,Austria,Central Europe,Construction/Industrials,Real Estate,Residential Real Estate,5365019742.64,6173023650.44,35408,Public,Listed,IMMO.VI,2024,EUR,Large,Yes
895,Fraport AG,Germany,Germany,Central Europe,Automotive/Transport,Airlines,Cargo Airline,6783503876.72,10231063379.79,28825,Private,Unlisted,,2024,EUR,Large,Yes
896,Dürr Systems,Germany,Germany,Central Europe,Construction/Industrials,Professional Services,Facility Services,50106009782.0,52091099076.63,291561,Public,Listed,DÜRR.DE,2024,EUR,Large,Yes
897,Enagás S.A.,Spain,Spain,Southern Europe,Energy/Utilities,Gas Utilities,Gas Distribution,3656310288.85,14544466399.9,3601,Private,Unlisted,,2024,EUR,Large,Yes
898,Bank of Valletta,Malta,Malta,Southern Europe,Financial Services,Banking,Investment Banking,512695136.14,10069344838.26,1861,Public,Listed,BANK.EU,2024,EUR,Medium,Yes
899,Bavarian Nordic,Denmark,Denmark,Northern Europe,Healthcare/Pharma,Life Sciences Tools,Lab Instruments,226134255.89,447093829.47,980,Private,Unlisted,,2024,EUR,Medium,Yes
900,Ateme,France,France,Western Europe,Technology,Semiconductors,Semiconductor Devices,1229091124.18,1938529281.15,3498,Private,Unlisted,,2024,EUR,Medium,Yes
901,PKO Bank Polski,Poland,Poland,Central Europe,Financial Services,Asset Management,Asset Management,29998921.63,593031696.4,82,Private,Unlisted,,2024,EUR,Small,No
902,National Bank of Greece,Greece,Greece,Southern Europe,Financial Services,Asset Management,Asset Management,53182982843.9,1000360948929.19,130338,Public,Listed,NATI.AT,2024,EUR,Large,Yes
903,Jenoptik AG,Germany,Germany,Central Europe,Technology,Software,Consumer Software,1516380338.67,1642964282.63,3105,Public,Listed,JENO.DE,2024,EUR,Large,Yes
904,Banco Sabadell,Spain,Spain,Southern Europe,Financial Services,Banking,Retail Banking,642270269.53,12808643556.07,1959,Public,Listed,BANC.MC,2024,EUR,Medium,Yes
905,Acea S.p.A.,Italy,Italy,Southern Europe,Energy/Utilities,Renewable Energy,Wind,57754994.0,224179681.04,88,Private,Unlisted,,2024,EUR,Small,No
906,Nordea (Denmark ops),Denmark,Denmark,Northern Europe,Financial Services,Diversified Financials,Holding Company,796989615.03,11636782881.96,2149,Public,Listed,NORD.CO,2024,EUR,Medium,Yes
907,SKF Group,Sweden,Sweden,Northern Europe,Construction/Industrials,Engineering Services,Engineering & Consulting,5015469894.16,8721728287.04,30436,Private,Unlisted,,2024,EUR,Large,Yes
908,Prisa Group,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food & Beverage,Beverages,426076788.71,312158040.31,3834,Public,Listed,PRIS.MC,2024,EUR,Medium,Yes
909,H&M Hennes & Mauritz,Sweden,Sweden,Northern Europe,Consumer Goods/Retail,Household Products,Household Goods,24545499181.81,27142395755.64,191053,Public,Listed,HMHE.ST,2024,EUR,Large,Yes
910,NXP Semiconductors,Netherlands,Netherlands,Western Europe,Technology,Internet,Digital Media,12313749347.93,15237829564.75,15128,Public,Listed,NXPS.AS,2024,EUR,Large,Yes
911,STMicroelectronics N.V.,France,France,Western Europe,Technology,IT Services,Managed Services,231476256.35,441623495.68,574,Private,Unlisted,,2024,EUR,Medium,Yes
