company_id,company_name,year,sector,country,scope_1_emissions_tco2e,scope_2_emissions_tco2e,scope_3_emissions_tco2e,energy_consumption_mwh,renewable_energy_percent,water_usage_m3,waste_generated_tons,waste_recycled_percent,employee_count,female_employee_ratio,board_independence_percent,incident_count,esg_score
842,ICA Gruppen,2024,Consumer Goods/Retail,Sweden,467334.63,485644.86,3951385.54,1294813.17,56.79,36166495.7,125247.55,80.33,552645,0.687,57.67,8,70.93
843,Brose Fahrzeugteile,2024,Automotive/Transport,Germany,59453.38,38187.46,565344.98,70352.22,58.87,626972.33,16066.87,83.5,5526,0.361,61.76,6,56.49
844,TAP Air Portugal,2024,Automotive/Transport,Portugal,208616.16,174611.75,3908205.53,1081751.86,23.57,7869795.02,282661.8,52.14,61289,0.369,74.83,14,56.15
845,Fazer Group,2024,Consumer Goods/Retail,Finland,60917.02,35358.94,379935.83,139370.88,25.26,1574916.05,54738.92,85.65,51997,0.482,77.93,5,70.22
846,eMAG,2024,Consumer Goods/Retail,Romania,2723.11,1737.33,21830.68,3450.74,30.96,25263.76,2465.23,55.08,923,0.665,53.51,1,63.65
847,Kaufman & Broad,2024,Construction/Industrials,France,3421942.28,817282.5,14719142.31,2488969.71,33.16,6198272.0,1197793.71,56.47,131294,0.293,42.0,22,53.27
848,Salini Costruttori,2024,Construction/Industrials,Italy,771430.44,484964.37,5524341.25,424080.42,42.19,4806105.34,193048.6,55.67,93543,0.175,47.57,22,48.77
849,OHLA,2024,Construction/Industrials,Spain,4076.66,1153.27,28442.45,1187.88,18.87,33411.19,1740.67,52.74,182,0.168,69.64,3,47.38
850,Graphisoft,2024,Technology,Hungary,12.42,95.26,294.01,59.39,40.2,555.85,19.92,63.87,37,0.271,56.36,1,60.06
851,Takeaway.com,2024,Consumer Goods/Retail,Netherlands,128969.13,129091.46,1123918.67,199126.59,38.37,5428894.35,182428.38,55.48,46951,0.638,76.45,4,66.5
852,Talgo S.A.,2024,Automotive/Transport,Spain,3218942.17,1289754.51,22049916.28,5245843.66,43.98,14047951.26,1129542.84,80.5,174609,0.28,63.67,18,56.5
853,Bitdefender,2024,Technology,Romania,959.44,1973.8,7028.53,2942.35,37.36,8410.21,630.06,83.96,1558,0.333,78.7,0,67.73
854,Banco BPI,2024,Financial Services,Portugal,59.98,621.19,34950.86,704.54,69.58,2777.06,85.46,60.37,827,0.542,73.59,2,71.83
855,Nexi S.p.A.,2024,Technology,Italy,2168.77,5846.64,19430.8,11325.46,88.0,10579.01,2026.45,68.0,3580,0.409,71.01,2,71.19
856,Wolters Kluwer,2024,Technology,Netherlands,24698.15,51261.02,128884.24,73019.92,83.01,350852.49,25457.77,73.61,32405,0.405,85.37,4,74.74
857,Polestar,2024,Automotive/Transport,Sweden,803218.9,734422.57,10078082.2,565686.43,49.27,10593117.29,495690.56,77.83,72536,0.33,67.7,15,51.41
858,Assa Abloy,2024,Construction/Industrials,Sweden,53390.05,26041.07,350835.4,102762.36,12.68,1001573.29,63996.12,42.73,8951,0.201,69.13,9,49.16
859,Criteo S.A.,2024,Technology,France,431.25,5412.83,13365.28,4441.52,46.28,15852.89,1383.74,76.01,1138,0.281,87.14,2,70.39
860,Mota-Engil,2024,Construction/Industrials,Portugal,1010859.94,395880.54,6068919.37,848296.46,32.8,3301169.22,382929.4,73.16,58046,0.294,72.23,18,53.07
861,TenneT Holding,2024,Energy/Utilities,Netherlands,522974.94,28064.5,1086461.9,204114.92,21.73,659728.58,15017.86,40.68,252,0.368,62.54,0,55.18
862,Fincantieri S.p.A.,2024,Construction/Industrials,Italy,7366575.55,989812.23,49472610.16,6075190.97,17.17,20410495.6,6890283.5,78.49,439725,0.243,52.41,29,45.87
863,Aroundtown SA,2024,Construction/Industrials,Germany,9168.53,19390.94,109627.09,40564.74,46.69,106541.78,23944.03,68.33,2405,0.185,51.22,5,60.36
864,Dürr AG,2024,Construction/Industrials,Germany,107136.03,44650.77,490840.04,39484.78,32.84,749096.83,49845.6,40.56,3666,0.316,60.87,7,50.7
865,Italmobiliare,2024,Financial Services,Italy,1233.19,4130.73,392610.17,15378.71,57.25,21464.15,2897.67,60.36,6748,0.473,78.16,1,72.0
866,Vopak Energy,2024,Energy/Utilities,Netherlands,660378.9,22439.35,1488997.37,314437.84,58.54,3145003.01,9815.87,42.09,902,0.37,54.57,2,51.2
867,Max Mara Fashion Group,2024,Consumer Goods/Retail,Italy,51351.59,206732.63,852854.96,231499.29,58.13,5378906.69,335144.46,59.7,150140,0.583,58.43,8,66.42
868,Alten SA,2024,Technology,France,384.32,1690.52,4867.88,2177.09,52.83,8222.28,91.52,77.77,775,0.281,53.65,1,62.47
869,Tenaris S.A.,2024,Manufacturing,Luxembourg,608410.1,106630.5,2817234.13,495982.44,39.25,15693539.92,244092.71,76.51,11616,0.364,61.54,8,52.77
870,CTT Correios de Portugal,2024,Automotive/Transport,Portugal,8996.28,5233.23,83520.94,9094.77,26.95,18213.14,3341.54,80.01,510,0.346,59.0,2,58.17
871,Bank Pekao,2024,Financial Services,Poland,66.33,2319.56,107944.68,2912.66,72.39,4827.63,530.48,64.37,2302,0.47,84.04,3,75.66
872,Autogrill S.p.A.,2024,Consumer Goods/Retail,Italy,383.94,895.3,4381.75,2163.56,35.42,120997.49,3448.83,76.01,1420,0.618,56.78,2,70.67
873,Stihl Holding AG,2024,Construction/Industrials,Germany,367375.45,93232.93,1982219.77,414784.5,41.54,1455373.87,409205.39,48.73,33170,0.258,49.62,18,53.27
874,Kofola,2024,Consumer Goods/Retail,Czechia,598.02,882.87,9349.21,792.91,21.55,14850.42,575.83,61.5,244,0.641,71.42,1,55.63
875,Orpea SA,2024,Healthcare/Pharma,France,831526.59,1548431.31,6857758.93,1357575.35,41.66,14858034.49,402544.1,66.52,225182,0.565,67.22,8,66.28
876,Lassila & Tikanoja,2024,Construction/Industrials,Finland,3092.63,1743.26,17685.68,1606.68,49.9,20890.04,1617.63,60.4,271,0.218,56.42,1,52.65
877,Dräger (Drägerwerk AG),2024,Healthcare/Pharma,Germany,414946.26,740997.53,4173901.27,289679.26,32.22,3360640.31,433298.64,79.71,161190,0.541,60.44,8,63.69
878,Albioma SA,2024,Energy/Utilities,France,14646230.95,994155.52,28778445.15,10446093.73,53.93,87591142.02,686242.81,48.84,14387,0.282,62.76,13,50.4
879,Soitec SA,2024,Technology,France,6401.89,13271.85,27773.65,35636.21,52.09,59066.31,10435.23,87.62,7168,0.313,77.58,2,71.3
880,Valeo SA,2024,Automotive/Transport,France,1130.91,581.95,11486.77,1635.99,50.72,8225.93,391.13,75.74,209,0.225,64.11,2,64.45
881,Shell plc,2024,Energy/Utilities,Netherlands,9090081.27,375316.0,7058341.89,4864112.32,57.76,54517460.82,426973.3,69.9,5492,0.345,52.29,8,55.46
882,Besix Group,2024,Construction/Industrials,Belgium,5184.05,2189.82,30287.1,2211.35,34.4,50383.13,3731.26,69.3,452,0.227,35.98,2,53.18
883,Salini Impregilo,2024,Construction/Industrials,Italy,725850.42,483687.03,3918349.62,1458315.91,18.28,12249333.56,455486.89,41.72,109935,0.28,56.2,21,49.74
884,Sanoma Oyj,2024,Consumer Goods/Retail,Finland,236.57,97.79,2503.75,388.46,50.34,14377.93,241.58,58.04,145,0.506,79.19,1,67.33
885,BBVA,2024,Financial Services,Spain,86.6,696.22,44804.93,1399.32,83.87,1748.18,233.56,76.85,1449,0.456,80.0,1,77.47
886,JCDecaux SA,2024,Consumer Goods/Retail,France,132012.09,87708.57,1529321.67,65671.1,23.01,6975285.26,171445.54,46.74,33110,0.662,53.91,6,55.99
887,Hellenic Bank,2024,Financial Services,Cyprus,2.02,45.6,16985.81,178.57,63.59,409.49,19.16,70.66,72,0.442,77.66,0,57.59
888,FBD Holdings,2024,Financial Services,Ireland,104.25,642.19,46478.24,823.06,63.73,3977.38,64.36,68.57,1098,0.51,72.15,0,69.45
889,Riu Hotels,2024,Consumer Goods/Retail,Spain,153.08,65.27,1421.02,386.11,46.49,11051.08,219.41,62.17,74,0.656,43.82,0,63.57
890,Lagardère SA,2024,Consumer Goods/Retail,France,4376.69,10835.01,112689.11,27118.22,48.07,676989.0,20182.6,74.35,3814,0.573,44.05,4,61.35
891,Müller Holding,2024,Consumer Goods/Retail,Germany,13609.4,17238.08,186509.82,18856.89,62.43,719254.59,19038.79,66.42,7071,0.52,54.31,2,54.37
892,ZF Friedrichshafen AG,2024,Automotive/Transport,Germany,1618.51,1938.1,31154.44,5548.11,29.48,53527.51,2825.08,52.16,672,0.34,62.84,3,55.59
893,Dassault Aviation,2024,Construction/Industrials,France,1642617.4,694887.85,6027057.82,1226912.52,17.94,8822705.83,537935.8,70.97,99419,0.339,57.75,22,56.17
894,Immofinanz AG,2024,Construction/Industrials,Austria,131796.53,231530.63,1795751.28,422392.91,34.26,1528905.83,358832.26,36.26,35408,0.292,42.76,17,51.9
895,Fraport AG,2024,Automotive/Transport,Germany,357789.51,138110.42,4130912.7,334001.54,44.88,3270990.33,77446.84,80.77,28825,0.264,60.31,12,46.49
896,Dürr Systems,2024,Construction/Industrials,Germany,1411014.76,1102514.45,9354237.29,1227705.69,44.24,11762494.92,3584383.72,37.0,291561,0.181,70.08,26,57.51
897,Enagás S.A.,2024,Energy/Utilities,Spain,3520831.71,178035.88,5307934.17,1824461.47,66.48,14875800.05,61874.63,69.79,3601,0.315,65.24,6,56.88
898,Bank of Valletta,2024,Financial Services,Malta,100.37,988.64,45951.11,2673.02,66.25,6201.92,146.24,60.34,1861,0.499,67.79,0,73.74
899,Bavarian Nordic,2024,Healthcare/Pharma,Denmark,891.89,2481.33,10172.64,4971.53,39.76,116720.43,2453.22,53.4,980,0.584,54.2,1,64.22
900,Ateme,2024,Technology,France,2040.05,1771.07,7868.92,10859.37,78.99,24740.22,418.73,77.67,3498,0.438,71.2,0,73.61
901,PKO Bank Polski,2024,Financial Services,Poland,9.03,24.69,2292.95,67.02,79.13,267.32,1.66,92.5,82,0.524,78.71,0,75.03
902,National Bank of Greece,2024,Financial Services,Greece,19743.88,23593.05,11770226.7,275068.06,67.54,542984.22,31780.23,68.66,130338,0.467,70.6,4,65.79
903,Jenoptik AG,2024,Technology,Germany,2172.86,3360.35,11137.95,16006.49,50.78,55951.41,3409.2,66.39,3105,0.387,57.31,0,67.17
904,Banco Sabadell,2024,Financial Services,Spain,124.23,933.5,161278.9,2437.07,54.01,4615.61,613.4,75.9,1959,0.409,78.64,3,69.55
905,Acea S.p.A.,2024,Energy/Utilities,Italy,16953.86,4501.35,43475.98,30258.75,48.3,98127.08,2496.38,60.59,88,0.302,73.1,1,64.57
906,Nordea (Denmark ops),2024,Financial Services,Denmark,253.46,1012.22,114964.23,2125.55,61.92,4921.11,318.56,81.92,2149,0.561,69.77,2,74.95
907,SKF Group,2024,Construction/Industrials,Sweden,295778.76,137873.52,2346695.96,313006.44,48.63,3338237.91,339558.89,71.92,30436,0.297,36.81,15,48.31
908,Prisa Group,2024,Consumer Goods/Retail,Spain,2475.98,6205.95,57530.5,10649.79,57.27,148309.83,1285.03,60.92,3834,0.664,62.78,3,67.62
909,H&M Hennes & Mauritz,2024,Consumer Goods/Retail,Sweden,361168.8,184890.82,1652853.85,212060.78,53.87,5197607.5,362348.99,61.81,191053,0.563,45.29,8,65.74
910,NXP Semiconductors,2024,Technology,Netherlands,23604.13,58476.68,101577.25,134294.02,93.74,328025.42,22475.45,57.29,15128,0.327,58.57,2,67.6
911,STMicroelectronics N.V.,2024,Technology,France,359.51,435.98,1143.07,2756.91,90.9,2188.6,79.49,79.76,574,0.351,62.62,1,71.55
912,Amadeus IT Group,2024,Technology,Spain,8332.33,9669.18,26972.92,22930.85,70.06,113132.88,3244.01,63.58,16080,0.444,66.89,1,71.72
913,Digi Communications,2024,Telecommunications,Romania,114826.77,224368.14,554157.7,517271.15,75.34,1592568.05,73541.49,85.01,67281,0.321,73.88,4,67.42
914,Electrolux AB,2024,Consumer Goods/Retail,Sweden,40297.95,35924.81,234299.82,40224.04,54.05,1402772.38,39846.19,79.24,25257,0.512,65.07,3,69.64
915,NLB Group,2024,Financial Services,Slovenia,9.84,63.85,14849.77,92.37,70.4,432.6,19.07,79.16,75,0.522,71.74,0,57.12
916,Heidelberg Materials AG,2024,Construction/Industrials,Germany,141873.12,54279.39,602682.67,98549.9,10.44,238675.05,98274.8,36.57,10584,0.17,61.33,11,51.45
917,RELX Group,2024,Technology,Netherlands,445.25,7612.91,22894.05,7602.32,87.17,27001.22,2757.84,80.95,3034,0.266,85.81,2,71.64
918,Klépierre SA,2024,Construction/Industrials,France,24003.12,19211.76,205473.37,50850.31,47.17,724164.93,34564.74,60.92,6277,0.246,51.99,10,55.41
919,CIE Automotive,2024,Automotive/Transport,Spain,710197.5,484945.79,6959294.39,782347.37,54.99,3966597.13,623406.44,60.09,71801,0.311,46.12,15,56.08
920,SEAT S.A.,2024,Automotive/Transport,Spain,235582.52,163331.12,3015737.88,310779.66,57.32,3951651.53,111394.97,55.31,18744,0.291,59.64,11,52.96
921,Kofola ČeskoSlovensko,2024,Consumer Goods/Retail,Czechia,7888.65,24162.64,254096.94,22342.58,66.31,205737.18,1873.77,72.69,4909,0.511,67.9,3,60.52
922,Bure Equity,2024,Financial Services,Sweden,612.53,18302.74,3744967.04,17972.47,81.18,39784.26,5925.53,62.41,18654,0.497,66.27,3,65.49
923,Finnair Oyj,2024,Automotive/Transport,Finland,273.35,583.18,7245.45,435.52,19.51,7877.88,364.05,65.68,48,0.229,44.8,2,47.84
924,CRH plc,2024,Construction/Industrials,Ireland,39587.6,55419.98,303748.79,86334.05,14.67,784661.07,22040.32,71.51,4852,0.303,53.06,8,57.45
925,Delhaize Belgium,2024,Consumer Goods/Retail,Belgium,6227.27,3210.49,63926.46,8401.23,26.12,469816.53,3152.86,84.01,5486,0.591,62.49,3,60.99
926,BearingPoint,2024,Technology,Netherlands,28.27,95.38,305.48,363.74,48.41,546.49,55.86,74.98,52,0.388,49.13,0,64.23
927,Van Oord,2024,Construction/Industrials,Netherlands,56994.25,9580.15,375050.58,56029.67,47.8,137458.45,28752.72,35.92,2537,0.202,73.44,5,57.56
928,Mediaset (MFE),2024,Consumer Goods/Retail,Italy,12266.67,7771.3,149886.15,34140.53,36.15,1376591.47,13826.77,86.87,12467,0.534,72.46,4,66.06
929,Lukoil Bulgaria,2024,Energy/Utilities,Bulgaria,38107733.25,3117189.2,64489821.87,9996951.0,45.22,86180326.76,1619311.37,41.53,98280,0.222,62.73,19,54.09
930,Ducati Motor Holding,2024,Automotive/Transport,Italy,7780.7,3588.06,63334.8,12736.59,37.19,103135.47,3808.95,59.02,508,0.379,58.96,3,57.03
931,Hufvudstaden AB,2024,Construction/Industrials,Sweden,13115.06,8582.09,128827.7,20460.42,28.8,59545.98,18805.35,65.21,1436,0.204,63.03,5,54.27
932,Altran Technologies,2024,Technology,France,2751.49,24504.39,68276.76,48663.57,61.75,52298.8,12038.12,78.96,6845,0.338,83.49,1,72.57
933,Intermarché (Les Mousquetaires),2024,Consumer Goods/Retail,France,24316.86,31112.16,239884.84,67106.89,22.53,1758258.11,52224.87,62.34,17130,0.668,52.58,4,68.35
934,B. Braun Melsungen,2024,Healthcare/Pharma,Germany,119.62,316.11,1698.01,372.04,42.11,23561.65,61.17,82.22,88,0.694,60.86,1,67.87
935,Santander Bank Polska,2024,Financial Services,Poland,114.66,444.48,110626.07,2022.04,77.89,2857.88,301.03,80.06,1423,0.569,90.96,0,73.95
936,Südzucker AG,2024,Consumer Goods/Retail,Germany,2266.07,3044.8,27953.36,2522.08,40.83,30098.06,457.46,50.94,1205,0.659,73.56,2,66.68
937,Swedbank,2024,Financial Services,Sweden,86.49,360.85,93767.68,1302.21,64.58,2948.81,198.85,63.65,847,0.481,80.23,2,59.31
938,Covea,2024,Financial Services,France,2470.78,26785.99,3569902.49,89124.25,75.27,138227.91,6174.27,93.99,34312,0.468,76.29,3,72.91
939,Getinge AB,2024,Healthcare/Pharma,Sweden,2602.39,1415.72,12428.12,2660.9,43.41,133540.44,762.78,84.47,832,0.61,77.62,1,68.59
940,Commerzbank AG,2024,Financial Services,Germany,17725.25,103050.44,22576102.89,257481.29,46.44,476215.4,13086.82,87.0,92319,0.503,75.93,4,60.27
941,Línea Directa Aseguradora,2024,Financial Services,Spain,100.03,411.73,220816.66,3206.0,76.91,2170.2,90.62,82.56,1981,0.505,72.1,1,63.76
942,Ten Square Games,2024,Technology,Poland,311.86,633.6,2364.45,2607.91,77.27,5800.82,736.88,56.77,532,0.315,46.18,0,64.62
943,Flutter Entertainment,2024,Consumer Goods/Retail,Ireland,2842.47,1364.77,33273.8,4539.6,21.92,145083.89,4513.82,80.58,1866,0.614,54.82,1,61.84
944,Rhön-Klinikum,2024,Healthcare/Pharma,Germany,5068.76,6339.21,40597.72,5795.94,79.26,241049.72,3031.44,83.13,976,0.606,63.5,3,61.93
945,E.ON SE,2024,Energy/Utilities,Germany,6836595.54,230553.02,13349356.56,3378662.62,18.22,21716598.55,272591.68,41.08,4911,0.347,73.07,8,53.51
946,Chr. Hansen Holding,2024,Healthcare/Pharma,Denmark,499462.89,1707319.98,5405368.48,1880519.09,62.14,80786658.46,1022891.11,55.9,253959,0.531,70.25,9,66.18
947,Bertelsmann SE,2024,Consumer Goods/Retail,Germany,25476.09,74268.22,337625.81,93174.66,25.46,2963246.19,54996.28,67.79,38870,0.69,59.85,6,66.37
948,CCC S.A.,2024,Consumer Goods/Retail,Poland,44465.66,33475.03,620621.2,28854.72,30.24,1530014.68,38766.52,69.97,24993,0.663,70.31,5,63.46
949,Dialog Semiconductor,2024,Technology,Germany,95.88,342.3,1246.72,254.26,55.85,968.26,22.01,81.7,152,0.32,62.5,0,65.46
950,Benefit Systems,2024,Consumer Goods/Retail,Poland,2781.08,3375.75,35382.18,9669.68,45.52,191263.51,5906.08,54.25,3267,0.518,61.1,4,63.14
951,Masterplast Nyrt.,2024,Manufacturing,Hungary,291830.0,83172.61,1341239.58,147864.29,18.51,7974873.06,121783.69,57.75,11173,0.241,79.48,10,50.66
952,BMW AG,2024,Automotive/Transport,Germany,62237.87,30911.2,776599.7,145317.14,58.08,455759.11,18893.78,54.02,8425,0.347,57.69,7,59.11
953,Deutsche Telekom AG,2024,Telecommunications,Germany,1203.97,9923.44,30629.11,10717.05,25.87,13232.74,776.13,80.19,1312,0.476,73.85,0,67.26
954,CA Immo,2024,Construction/Industrials,Austria,5934.19,794.51,30469.18,4013.14,31.66,28006.09,4752.27,49.56,545,0.23,40.54,3,48.74
955,Kion Group AG,2024,Construction/Industrials,Germany,46503.63,33182.97,422186.89,44266.96,29.15,1026766.34,141211.84,64.86,12986,0.242,68.66,11,58.65
956,Fraport Cargo,2024,Automotive/Transport,Germany,381820.99,107690.05,4071993.3,414224.57,20.13,1084737.6,150696.91,80.98,18614,0.369,56.54,10,47.85
957,ASML Holding,2024,Technology,Netherlands,36113.92,61501.68,265587.18,246804.63,57.21,666238.41,65274.6,79.36,62532,0.427,62.59,2,66.03
958,Addnode Group,2024,Technology,Sweden,2154.1,16129.75,27916.87,26620.47,70.96,30660.23,2028.68,74.29,4938,0.413,60.26,2,71.31
959,EnBW AG,2024,Energy/Utilities,Germany,18307969.24,3823713.09,33288183.67,7841384.21,31.78,111411082.84,333890.4,49.78,92197,0.242,58.34,19,58.94
960,Atresmedia,2024,Consumer Goods/Retail,Spain,551.92,3562.04,19553.26,6903.65,42.79,132818.43,465.58,57.38,885,0.699,66.48,2,68.85
961,Elisa Oyj,2024,Telecommunications,Finland,17489.69,68179.76,166400.88,215926.91,74.46,176349.23,9722.36,81.35,9550,0.361,73.99,3,74.07
962,Sogefi SpA,2024,Automotive/Transport,Italy,54452.52,36787.08,972748.07,71976.69,40.47,595839.21,49018.54,49.43,11479,0.234,59.47,8,54.95
963,Tatra banka,2024,Financial Services,Slovakia,280.64,1156.79,1122359.02,6535.31,93.98,32880.5,3473.08,77.85,14245,0.516,64.81,2,65.47
964,Cepsa,2024,Energy/Utilities,Spain,73927.63,30716.91,241630.36,142654.92,33.43,1215215.51,3083.84,43.15,349,0.251,67.79,0,63.04
965,Midsummer AB,2024,Energy/Utilities,Sweden,7092524.56,755562.21,18041492.31,4749012.99,42.45,56494003.66,378064.97,50.5,9759,0.316,70.07,11,51.54
966,Coca-Cola HBC,2024,Consumer Goods/Retail,Greece,152.92,265.54,2717.67,322.06,55.21,2995.39,274.94,73.91,134,0.5,45.56,2,63.32
967,Uniphar plc,2024,Healthcare/Pharma,Ireland,833.15,3294.58,8195.82,5597.61,53.8,121157.01,3566.88,51.46,1004,0.654,79.83,0,75.3
968,Symrise AG,2024,Manufacturing,Germany,635985.12,527911.93,3753866.12,1045862.0,50.08,33692872.32,399122.06,61.52,26532,0.365,53.43,12,55.19
969,Rockwool A/S,2024,Construction/Industrials,Denmark,1056.91,379.97,7651.36,1437.14,21.18,11052.0,809.59,50.3,131,0.268,67.11,2,54.9
970,Derichebourg SA,2024,Construction/Industrials,France,110443.91,109513.38,1017494.72,172179.79,16.15,355368.8,87509.46,46.39,18830,0.253,74.5,14,57.46
971,BPCE Assurances,2024,Financial Services,France,17.84,25.37,32105.75,339.74,44.61,1043.69,37.27,66.4,153,0.568,84.81,1,59.29
972,Carlsberg Group,2024,Consumer Goods/Retail,Denmark,3565.76,4774.51,49644.67,3445.69,28.93,169872.63,3604.63,56.94,2941,0.633,60.3,3,59.54
973,DIA Group,2024,Consumer Goods/Retail,Spain,158256.84,185022.66,2481060.5,274963.56,73.73,1537617.4,98844.38,68.9,70072,0.511,55.21,5,63.64
974,Pieno Žvaigždės,2024,Consumer Goods/Retail,Lithuania,1617.57,5709.56,27384.8,3383.14,67.86,143048.88,1954.43,73.53,1592,0.522,59.87,2,65.28
975,Bekaert NV,2024,Manufacturing,Belgium,538383.96,259254.95,1869836.05,510845.05,22.62,2824563.07,329489.31,41.61,13524,0.257,73.3,11,60.18
976,Sana Kliniken,2024,Healthcare/Pharma,Germany,921300.33,725929.3,5512081.82,752924.36,70.16,24628619.25,408912.17,62.13,120390,0.6,87.03,8,68.46
977,Luxottica Group,2024,Consumer Goods/Retail,Italy,5313.29,16522.75,156682.61,54446.85,70.56,1150745.7,46746.27,65.48,15678,0.67,37.7,4,64.29
978,Neurones SA,2024,Technology,France,6044.83,15140.98,42787.18,25960.15,86.95,36959.83,9274.91,73.79,9039,0.437,70.83,2,76.87
979,Leonardo S.p.A.,2024,Construction/Industrials,Italy,385.64,477.86,3325.63,751.11,38.71,2199.66,910.02,68.61,85,0.323,58.52,0,65.31
980,Bel Group,2024,Consumer Goods/Retail,France,6054.83,8726.45,93552.49,6303.03,32.5,106717.54,3323.78,62.55,3784,0.57,73.03,2,60.23
981,Mercedes-Benz Group AG,2024,Automotive/Transport,Germany,32628.88,13371.6,288346.54,30671.03,43.3,342369.89,26020.6,77.32,3348,0.349,53.2,4,61.54
982,Slovnaft,2024,Energy/Utilities,Slovakia,209404.29,14223.12,494272.67,37108.0,67.15,631773.1,2450.36,44.25,497,0.265,77.56,3,58.51
983,Telekom Slovenije,2024,Telecommunications,Slovenia,14341.28,45432.86,176413.73,141159.62,61.09,269813.18,5725.92,77.92,11390,0.309,68.72,2,65.83
984,Pescanova,2024,Consumer Goods/Retail,Spain,288536.74,795305.65,5290820.73,709371.97,38.8,17483183.28,152374.91,58.74,380513,0.496,46.07,6,64.56
985,Richter Gedeon,2024,Healthcare/Pharma,Hungary,38299.83,120625.9,322739.82,40293.67,64.02,2209508.81,54318.06,76.07,15386,0.592,69.12,6,66.66
986,SimCorp A/S,2024,Technology,Denmark,23.48,81.55,174.6,118.24,36.13,861.58,54.81,83.45,37,0.314,79.35,0,67.23
987,Essity AB,2024,Consumer Goods/Retail,Sweden,646.46,2174.52,21087.66,1536.47,69.7,80109.45,1165.38,67.9,1697,0.507,76.4,0,70.08
988,OBI Group Holding,2024,Consumer Goods/Retail,Germany,142587.48,359507.95,2538273.34,620325.78,25.27,20097169.8,252972.67,53.8,270122,0.652,63.91,8,65.59
989,De Rigo Vision,2024,Consumer Goods/Retail,Italy,139435.83,330465.74,2599942.67,139310.26,48.36,3613311.67,245370.53,61.68,103652,0.631,77.55,5,70.34
990,Royal Boskalis,2024,Construction/Industrials,Netherlands,3480682.58,401673.7,15465239.5,1606927.49,47.59,15092744.72,1932313.11,43.52,149881,0.172,48.92,23,48.32
991,Italgas S.p.A.,2024,Energy/Utilities,Italy,3606632.31,137074.8,4058268.54,777237.15,28.94,16474525.1,109998.64,67.27,4520,0.224,56.73,7,47.57
992,Veolia Environnement,2024,Energy/Utilities,France,311901.13,69801.7,229678.17,193860.12,43.12,1029060.16,28766.41,68.51,496,0.319,61.15,3,65.35
993,AXA SA,2024,Financial Services,France,16413.16,90286.68,13496307.43,101459.19,85.85,745720.95,16169.69,68.27,132913,0.505,66.7,6,67.27
994,Faes Farma,2024,Healthcare/Pharma,Spain,10068.34,8347.66,57403.04,23859.37,79.46,334214.95,11091.55,52.55,4699,0.652,64.61,1,78.69
995,SBB (Samhällsbyggnadsbolaget),2024,Construction/Industrials,Sweden,6078.75,3628.03,57287.54,15295.76,41.57,87807.18,6415.09,43.42,784,0.32,77.82,4,64.8
996,Nordea Bank Abp,2024,Financial Services,Finland,67.33,363.42,21472.16,1474.9,42.01,1391.41,73.41,86.23,485,0.487,66.51,1,75.81
997,ASR Nederland,2024,Financial Services,Netherlands,112.99,2174.94,168805.38,5883.08,64.13,23114.22,2018.49,65.44,9774,0.529,70.57,2,69.42
998,Grupo Mahou-San Miguel,2024,Consumer Goods/Retail,Spain,249467.96,1359013.14,9612797.24,1651234.54,52.47,45727028.33,1700075.37,86.59,349726,0.562,51.79,8,64.37
999,Voltalia Energy,2024,Energy/Utilities,France,1824583.02,199973.25,2546824.96,1170169.14,73.16,14859204.73,65395.91,59.38,4096,0.206,67.86,9,59.48
1000,Sanofi S.A.,2024,Healthcare/Pharma,France,1108372.08,563456.52,5469005.97,578059.98,50.41,26575261.19,196306.79,67.66,384777,0.521,79.37,8,68.72
